,GLOBAL_ID,LOCAL_ID,processed_txt,date,_date_,WoY
423,423,846,"be sure to cover the terrible condition the assessment centers are in. mta needs to ensure it is contractors provide safe, ada complaint &amp; non humiliating conditions in which to conduct assessments. https: and and t.co and 87xyh3a5hz",2020-02-06 12:44:15+00:00,2020-02-06,2020-05
424,424,847,"laugh you all i just coughed in the train and scared everyone, i love it here",2020-02-06 12:44:09+00:00,2020-02-06,2020-05
425,425,848,"every morning is a fun game of ""am i too tired to realize i got on the wrong subway?""",2020-02-06 12:42:55+00:00,2020-02-06,2020-05
426,426,850,"tmw the d is running on the f line, and you only have to take one train to work! i never thought i would be happy over ""a signal error"" on an nyc subway! https: and and t.co and wfpurw2ook",2020-02-06 12:37:01+00:00,2020-02-06,2020-05
427,427,852,"sbb: [that thing where your face is a question mark] fellow straphanger: this d is running on an f line until west 4th that is what they said, i think? sbb: you are my favorite person this morning, and i got a ride to the subway!",2020-02-06 12:31:03+00:00,2020-02-06,2020-05
428,428,854,secured a sit on the train during the morning commute. very rare.,2020-02-06 12:28:04+00:00,2020-02-06,2020-05
429,429,855,i am on a lucky skip stop n train between astoria blvd and queensboro plaza,2020-02-06 12:18:22+00:00,2020-02-06,2020-05
430,430,856,i am supposed to be at work at 7:30 &amp; i just got on the train now. i wish it was friday,2020-02-06 12:13:18+00:00,2020-02-06,2020-05
431,431,858,mta workers finally add second 'z' to verrazzano bridge sign https: and and t.co and ckhjqa6bbb via,2020-02-06 11:57:35+00:00,2020-02-06,2020-05
432,432,859,"i thought that discounted metro cards were available for lower income people, i am wondering then how would the mta pay all those employees?",2020-02-06 11:56:28+00:00,2020-02-06,2020-05
433,433,860,"6:47 am girl standing next to me dropped her phone and both of us, still in sleepy stupors, made very poor attempts to grab it before it went flying off the platform...as the train pulled up. https: and and t.co and nn91e0vdak",2020-02-06 11:53:41+00:00,2020-02-06,2020-05
434,434,861,legit late to work because 4 train cars have him jerked oriole on them and it smells insane. another day on the e train with who charges an arm and a leg for monthly service but does not care about the service.,2020-02-06 11:29:56+00:00,2020-02-06,2020-05
435,435,863,"subway service is decreasing because we did not spend enough on maintenance and improvements for several decades. without billions of dollars of repairs the giant subway system deteriorated. with free, you get what you pay for. public toilets are free. https: and and t.co and ml5vz7fa24",2020-02-06 10:55:13+00:00,2020-02-06,2020-05
436,436,865,"i am at mta nyct linden shop in brooklyn, ny https: and and t.co and uvhsmfwqpu",2020-02-06 10:09:50+00:00,2020-02-06,2020-05
437,437,866,"i am at mta bus q85 in jamaica, ny https: and and t.co and m6ewynrlkz",2020-02-06 09:45:52+00:00,2020-02-06,2020-05
438,438,867,"middle class families cannot afford city rents and mortgages. mta is killing them with wasted fare increases as well. now if you mean ""country home"" as a weekend get away then i can side with you slightly but emissions impact would be minuscule as the car is used once only",2020-02-06 09:44:36+00:00,2020-02-06,2020-05
439,439,869,i am at the bedford park d train stop to manhattan. is the 4:28 train cancelled again?,2020-02-06 09:28:20+00:00,2020-02-06,2020-05
440,440,871,laugh when i am heading uptown on the train and there is no seats i always stand in front of the yt people because' i know at least by 96th and 125th street they should be gone &amp; i can sit down,2020-02-06 06:50:07+00:00,2020-02-06,2020-05
441,441,872,i was not happy since we were stuck on a train for awhile,2020-02-06 06:36:41+00:00,2020-02-06,2020-05
442,442,876,: more fun with time here at west 4th. the countdown clock actually went up for a northbound e train. what delay is going on now?,2020-02-06 05:38:48+00:00,2020-02-06,2020-05
443,443,884,"i actually think this is good. in the context of the state budget lines involved (mta and nysdot) it is a tiny amount of money, and the state misspelling verrazzano (a historical person with an objectively spellable name) is bad! (is it important? no.)",2020-02-06 04:19:57+00:00,2020-02-06,2020-05
444,444,888,that train lost a ton of time somehow. more than doubled its headway in the run. so strange.,2020-02-06 03:54:03+00:00,2020-02-06,2020-05
445,445,889,any tips on what to do when there are piggies riding on your train with you? anything more than giving them dirty looks and telling them to fuck off if they approach you? or recording them if they start harassing someone?,2020-02-06 03:50:32+00:00,2020-02-06,2020-05
446,446,891,"32 minute gap in 2 train service, https: and and t.co and wnasnaox3t",2020-02-06 03:45:37+00:00,2020-02-06,2020-05
447,447,893,so i get to the event and it had been canceled. i later realized they sent me an email around 4ish but i was already at the train station and did not check. so i came out here and then wanted to find a wave. met a guy who knew the promoter throwing the event that had been canceled,2020-02-06 03:36:32+00:00,2020-02-06,2020-05
448,448,897,wait mta buses have wifi? lmfaoooooooo where the fuck have i been,2020-02-06 03:13:33+00:00,2020-02-06,2020-05
449,449,898,i am so fucking dramatic this was because my train went express after queensboro plaza https: and and t.co and 0ezt7grexr,2020-02-06 03:11:18+00:00,2020-02-06,2020-05
450,450,899,wow it is been 6 years since i have been on a mta train guys https: and and t.co and n2xzqi9ukc,2020-02-06 03:09:57+00:00,2020-02-06,2020-05
451,451,900,i am drunk in the city and i am going to talk my shot on here once i am on the train in like a half an hour laugh,2020-02-06 02:34:29+00:00,2020-02-06,2020-05
452,452,902,"i took the next train (a 3) to times square and it did the same thing. if i would not have'ad to get to work, i would have liked to investigate if the pattern continued.",2020-02-06 02:27:43+00:00,2020-02-06,2020-05
453,453,904,"and that bathroom should be open at all times trains are running, cc: nj transit",2020-02-06 02:02:11+00:00,2020-02-06,2020-05
454,454,905,"off to go with my harly ( mta subway cathedral pkwy and 110th st (1) in new york, ny) https: and and t.co and qgbj9r4yvz",2020-02-06 01:59:49+00:00,2020-02-06,2020-05
455,455,906,how are people supposed to get home if the subway stops in between every station got a few mins with no announcements?,2020-02-06 01:58:09+00:00,2020-02-06,2020-05
456,456,907,living in newark is greaaat except when the nyc subway does not work to get you to the path,2020-02-06 01:38:07+00:00,2020-02-06,2020-05
457,457,908,"you are brilliant! it is 2020 &amp; you have the most antiquated refund policy for damaged monthly metro cards. you can track serial 's &amp; my receipt shows credit card, how is this challenging for your system to reissue at a token booth? tap &amp; go my a$$",2020-02-06 01:30:17+00:00,2020-02-06,2020-05
458,458,910,i found 2 wallets this week in the subway and returned them both so yalllll can stop trying me now,2020-02-06 01:27:00+00:00,2020-02-06,2020-05
459,459,911,i seen ya nigga dancin on the train.... i threw brother a dollar. dawg tryin.,2020-02-06 01:22:57+00:00,2020-02-06,2020-05
460,460,913,"what in the world did i just watch , this is why i do not use nyc mass transit shaking my head the nyc subway https: and and t.co and ujepjaicr0",2020-02-06 00:58:06+00:00,2020-02-06,2020-05
461,461,914,"i fucking love the look you get when the train is sro and you ask for a middle seat. yes, bitch. it is an open seat and i am taking it.",2020-02-06 00:52:49+00:00,2020-02-06,2020-05
462,462,915,"just had a guy sing ""can we talk"" on the subway to me and he killed that shit !!! almost threw him some pussy instead of a few dollars !",2020-02-06 00:52:47+00:00,2020-02-06,2020-05
463,463,916,making the grin train my btch this year,2020-02-06 00:45:50+00:00,2020-02-06,2020-05
464,464,917,this should be the only thing subway cops should be tasing or arresting for,2020-02-06 00:40:36+00:00,2020-02-06,2020-05
465,465,918,"i do not understand how people get drinks for the train. i am always walking into grand central minutes before my train takes off. except when i am drunk, then i have to wait 20 mins, always.",2020-02-06 00:27:04+00:00,2020-02-06,2020-05
466,466,919,the driver has left the train ????,2020-02-06 00:26:16+00:00,2020-02-06,2020-05
467,467,920,i cannot even finish my book on this hour long commute back to nyc with the lights turning off every 5 mins because is still using trains from the 70's bruh why do i feel like this train going to pick up all the gangs to see cyrus speak in the bronx,2020-02-06 00:18:11+00:00,2020-02-06,2020-05
468,468,921,"i have seen this happen more than once! also if you are a mom with a stroller, you bet your buns strangers are going to help you carry that thing up the subway station stairs without being asked.",2020-02-06 00:17:59+00:00,2020-02-06,2020-05
469,469,922,: you may want to update the application and countdown clock at 49th st. it says downtown trains are arriving at one time and showing up at another. or maybe it is just the being the mta...,2020-02-06 00:13:21+00:00,2020-02-06,2020-05
470,470,924,"person who has never been to nyc before, landing at laguardia: wow!! the big apple! i am going to have the time of my life! the mta, immediately: how dare you come here you stupid little pig. get on this bus. you will be in times square in an hour and a half, you broke bastard. ugh.",2020-02-06 00:10:37+00:00,2020-02-06,2020-05
471,471,926,yo... why the train station smell like project hallways and hot sauce.... https: and and t.co and ddbcyzbaph,2020-02-06 00:07:14+00:00,2020-02-06,2020-05
472,472,929,"because the x38 is so overcrowded and people are standing, someone just fell on me. do better. bus 2470",2020-02-06 00:02:49+00:00,2020-02-06,2020-05
473,473,931,my first time back on the subway (two weeks ago) i saw a guy drinking a bud light out in the open not even trying to hide in a paper bag. ny is absolutely back.,2021-03-31 23:30:45+00:00,2021-03-31,2021-13
474,474,933,kenyon kids can take the train to work again. huge!,2021-03-31 23:25:34+00:00,2021-03-31,2021-13
475,475,934,what is up with the brooklyn bound m stuck at 14th street? i cannot understand the train announcements in this car.,2021-03-31 23:23:37+00:00,2021-03-31,2021-13
476,476,935,i believe it. the train from new york to montreal (334mi) takes 9 hours.,2021-03-31 23:23:27+00:00,2021-03-31,2021-13
477,477,938,"following me from one train to another at a transfer point and then when i stare you down you respond ""i am not creepy i am just fascinated by your face"" is, unfortunately, still really fucking creepy",2021-03-31 23:13:04+00:00,2021-03-31,2021-13
478,478,940,"to the man on this train not wearing a mask and instead chewing on his headphones: you are actually one of the most goddamn beautiful men i have ever seen in person. but for above said reasons, you are ugly",2021-03-31 22:50:47+00:00,2021-03-31,2021-13
479,479,942,how you going to stand in the middle of the subway doors facing out with your eyes closed and headphones in and not get out the damn way when it opens? people really wonder why i walk through them.,2021-03-31 22:33:45+00:00,2021-03-31,2021-13
480,480,943,do we trust the mta with that infrastructure stimmy? there is exactly one train time countdown clock in each station that is about 1 and 4 miles long. never the same place twice,2021-03-31 22:31:48+00:00,2021-03-31,2021-13
481,481,944,okay the mta issued sweater goes hard as fuck,2021-03-31 22:09:02+00:00,2021-03-31,2021-13
482,482,945,"i am at mta subway parsons blvd (f) in jamaica, ny https: and and t.co and yirk7lgle7",2021-03-31 21:36:24+00:00,2021-03-31,2021-13
483,483,946,"shortly after moving here, as someone intending to drive (lasted all of a few days once i realized motion sickness did not translate to the subway!!! reading on a moving vehicle w and o getting nauseous!) the following happened, pushing my interests into the brokenness of the subway. https: and and t.co and jzdynbkxu4",2021-03-31 21:29:38+00:00,2021-03-31,2021-13
